id,name,state,area,area_id,wikipedia,wikipedia__en,group_id,group,term,source,coalition,coalition_id,name__en,image,gender,identifier__isni,identifier__viaf,identifier__gnd,identifier__lcauth,identifier__sudoc,birth_date,death_date,identifier__freebase,given_name,identifier__nta,identifier__oxforddnb,identifier__munzinger,family_name,identifier__musicbrainz,identifier__nla,identifier__nndb,identifier__npg,identifier__cantic,identifier__fifa,website,identifier__bnf,twitter,name__de,name__es,name__fr,name__hi,name__id,name__io,name__ja,name__jv,name__ko,name__ms,name__oc,name__pt,name__ru,name__sv,name__th,name__zh,name__de_ch,name__en_ca,name__en_gb,name__pt_br,name__ca,name__ta,name__it,name__uk,name__nb,name__da,name__nn,name__nl,wikipedia__de,wikipedia__es,wikipedia__fr,wikipedia__hi,wikipedia__id,wikipedia__io,wikipedia__it,wikipedia__ja,wikipedia__jv,wikipedia__ko,wikipedia__ms,wikipedia__oc,wikipedia__pt,wikipedia__ru,wikipedia__sv,wikipedia__ta,wikipedia__th,wikipedia__uk,wikipedia__zh,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__pl,name__ml,name__vi,name__sh,name__bcl,name__ar,name__tr,name__fi,name__fa,name__tl,name__min,name__az,name__bn,wikipedia__ar,wikipedia__az,wikipedia__bcl,wikipedia__bn,wikipedia__commons,wikipedia__da,wikipedia__fa,wikipedia__fi,wikipedia__min,wikipedia__ml,wikipedia__no,wikipedia__pl,wikipedia__sh,wikipedia__tl,wikipedia__tr,wikipedia__vi,wikipedia__nl,name__cs,name__sk,wikipedia__simple,name__sco,wikipedia__enwikiquote,wikipedia__sco,name__yo,name__et,name__el,name__yue,name__my,name__wuu,name__lt,name__eo,name__ckb,name__lv,name__la,name__hak,wikipedia__ckb,wikipedia__cs,wikipedia__el,wikipedia__enwikinews,wikipedia__eo,wikipedia__eowikinews,wikipedia__et,wikipedia__hak,wikipedia__la,wikipedia__lt,wikipedia__lv,wikipedia__my,wikipedia__thwikiquote,wikipedia__wuu,wikipedia__yo,wikipedia__zh_yue,wikipedia__ca,name__mr,name__kn,name__pa,name__ur,name__ne,wikipedia__kn,wikipedia__mr,wikipedia__ne,wikipedia__pa,wikipedia__ur,name__nds,name__vmf,name__eu,name__war,name__kk,name__qu,wikipedia__eu,wikipedia__kk,wikipedia__nnwikiquote,wikipedia__plwikiquote,wikipedia__qu,wikipedia__war,name__lmo,identifier__imdb,name__hu,name__gl,wikipedia__gl,wikipedia__hu,name__ka,wikipedia__ka,name__zh_my,name__nan,name__so,name__sa,name__is,name__mk,name__kk_arab,name__kk_cn,name__kk_tr,name__kk_kz,name__kk_cyrl,name__kk_latn,name__bs,name__sr,name__mg,name__ace,name__new,name__ba,wikipedia__ace,wikipedia__arwikiquote,wikipedia__ba,wikipedia__bswikiquote,wikipedia__dewikiquote,wikipedia__is,wikipedia__itwikiquote,wikipedia__mg,wikipedia__mk,wikipedia__new,wikipedia__sa,wikipedia__so,wikipedia__sr,wikipedia__trwikiquote,wikipedia__zh_min_nan,name__ky,wikipedia__ky,name__hr,wikipedia__hr,name__zh_mo
lim_kit_siang,Lim Kit Siang,Penang,"Tanjong, Penang",P045-7,http://en.wikipedia.org/wiki/Lim_Kit_Siang,Lim Kit Siang,DAP,Democratic Action Party,7,,,,Lim Kit Siang,,male,0000 0000 8247 7427,62808735,170425312,n78080735,081089872,1941-02-20,,/m/039fs2,,,,00000007895,Lin,,,,,,,,,,Lim Kit Siang,Lim Kit Siang,Lim Kit Siang,,Lim Kit Siang,,,,,Lim Kit Siang,,,,Lim Kit Siang,,林吉祥,,,,,,லிம் கிட் சியாங்,,,Lim Kit Siang,Lim Kit Siang,Lim Kit Siang,Lim Kit Siang,Lim Kit Siang,,,,Lim Kit Siang,,,,,,Lim Kit Siang,,,,,லிம் கிட் சியாங்,,,林吉祥,林吉祥,林吉祥,林吉祥,,,,,,,,,ليم كيت سيانغ,,,لیم کیت سیانگ,,,,,ليم كيت سيانغ,,,,Category:Lim Kit Siang,,لیم کیت سیانگ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
karpal_singh,Karpal Singh,Penang,"Jelutong, Penang",P046-7,http://en.wikipedia.org/wiki/Karpal_Singh,Karpal Singh,DAP,Democratic Action Party,7,,,,Karpal Singh,https://upload.wikimedia.org/wikipedia/commons/2/2e/Karpal_Singh.jpg,male,,22062728,,,,1940-06-28,2014-04-17,/m/03tszj,,,,,,,,,,,,http://www.karpalsingh.net/,,,Karpal Singh,Karpal Singh,Karpal Singh,करपाल सिंह,Karpal Singh,,,,,Karpal Singh,,,,Karpal Singh,,卡巴星,,,Karpal Singh,,,கர்பால் சிங்,,,Karpal Singh,Karpal Singh,Karpal Singh,Karpal Singh,,Karpal Singh,,करपाल सिंह,Karpal Singh,,,,,,Karpal Singh,,,,,கர்பால் சிங்,,,卡巴星,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Karpal Singh,Karpal Singh,Karpal Singh,Karpal Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peter_paul_dason,Peter Paul Dason,Penang,"Bayan Baru, Penang",P047-7,,,DAP,Democratic Action Party,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohamad_subky_abdul_raof,Mohamad Subky Abdul Raof,Penang,"Balik Pulau, Penang",P048-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tajol_rosli_mohd_ghazali,Tajol Rosli Mohd Ghazali,Perak,"Gerik, Perak",P049-7,http://en.wikipedia.org/wiki/Tajol_Rosli_Mohd_Ghazali,Tajol Rosli Mohd Ghazali,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,Tajol Rosli Mohd Ghazali,,male,,,,,,1944-11-06,,,Mohd,,,,,,,,,,,,,,Tajol Rosli Mohd Ghazali,Tajol Rosli Mohd Ghazali,Tajol Rosli Mohd Ghazali,,,,,,,Mohd Tajol Rosli Mohd Ghazali,,,,Mohd Tajol Rosli Mohd Ghazali,,,,,,,,,,,Mohd Tajol Rosli Mohd Ghazali,Mohd Tajol Rosli Mohd Ghazali,Mohd Tajol Rosli Mohd Ghazali,Tajol Rosli Mohd Ghazali,,,,,,,,,,,Mohd Tajol Rosli Mohd Ghazali,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohd._zihin_mohd._hassan,Mohd. Zihin Mohd. Hassan,Perak,"Larut, Perak",P050-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdul_rahman_sulaiman_(politician),Abdul Rahman Sulaiman,Perak,"Parit Buntar, Perak",P051-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zainal_abidin_zin,Zainal Abidin Zin,Perak,"Bagan Serai, Perak",P052-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abdullah_fadzil_che_wan,Abdullah Fadzil Che Wan,Perak,"Bukit Gantang, Perak",P053-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
paul_leong_khee_seong,Paul Leong Khee Seong,Perak,"Taiping, Perak",P054-7,,,Gerakan,Parti Gerakan Rakyat Malaysia,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saidin_mat_piah,Saidin Mat Piah,Perak,"Tasik Chenderoh, Perak",P055-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
samy_vellu,Samy Vellu,Perak,"Sungai Siput, Perak",P056-7,http://en.wikipedia.org/wiki/Samy_Vellu,Samy Vellu,MIC,Malaysian Indian Congress,7,,Barisan Nasional,BN,Samy Vellu,,male,,58180735,,,,1936-03-08,,/m/04ccwx,Samy,,,,,,,,,,,,,,Samy Vellu,Samy Vellu,Samy Vellu,,,,,,,Samy Vellu,,,,Samy Vellu,,三美威魯,,,,,,ச. சாமிவேலு,"Dato' Seri S. Samy Vellu,",,Samy Vellu,Samy Vellu,Samy Vellu,Samy Vellu,,,,,,,,,,,Samy Vellu,,,,,ச. சாமிவேலு,,,三美威魯,三美威鲁,三美威魯,三美威魯,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yahaya_mohd._shafie,Yahaya Mohd. Shafie,Perak,"Tambun, Perak",P057-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lau_dak_kee,Lau Dak Kee,Perak,"Pasir Pinji, Perak",P058-7,,,DAP,Democratic Action Party,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p._patto,P. Patto,Perak,"Ipoh, Perak",P059-7,,,DAP,Democratic Action Party,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ting_chek_ming,Ting Chek Ming,Perak,"Batu Gajah, Perak",P060-7,,,DAP,Democratic Action Party,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rafidah_aziz,Rafidah Aziz,Perak,"Kuala Kangsar, Perak",P061-7,http://en.wikipedia.org/wiki/Rafidah_Aziz,Rafidah Aziz,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,Rafidah Aziz,,female,,50993853,,,,1943-11-04,,,,,,,,,,,,,,,,,Rafidah Aziz,Rafidah Aziz,Rafidah Aziz,,Rafidah Aziz,,,,,Rafidah Aziz,,,,Rafidah Aziz,,拉菲达,,,,,,,,,Rafidah Aziz,Rafidah Aziz,Rafidah Aziz,,,,,,Rafidah Aziz,,,,,,Rafidah Aziz,,,,,,,,拉菲达,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lim_keng_yaik,Lim Keng Yaik,Perak,"Beruas, Perak",P062-7,http://en.wikipedia.org/wiki/Lim_Keng_Yaik,Lim Keng Yaik,Gerakan,Parti Gerakan Rakyat Malaysia,7,,Barisan Nasional,BN,Lim Keng Yaik,,male,,,,,,1939-04-08,2012-12-22,,,,,,Lin,,,,,,,,,,Lim Keng Yaik,Lim Keng Yaik,Lim Keng Yaik,,,,,,,Lim Keng Yaik,,,,Lim Keng Yaik,,林敬益,,,Lim Keng Yaik,,,,,,Lim Keng Yaik,Lim Keng Yaik,Lim Keng Yaik,,,,,,,,,,,,Lim Keng Yaik,,,,,,,,林敬益,林敬益,林敬益,林敬益,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nasruddin_alang_saidin,Nasruddin Alang Saidin,Perak,"Parit, Perak",P063-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tan_koon_swan,Tan Koon Swan,Perak,"Gopeng, Perak",P064-7,http://en.wikipedia.org/wiki/Tan_Koon_Swan,Tan Koon Swan,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,Tan Koon Swan,,male,,,,,,1940-09-24,,,Tan,,,,,,,,,,,,,,Tan Koon Swan,,Tan Koon Swan,,,,,,,Tan Koon Swan,,,,,,,,,,,,,,,,,,Tan Koon Swan,,,,,,,,,,,Tan Koon Swan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ngoi_thiam_woh,Ngoi Thiam Woh,Perak,"Kampar, Perak",P065-7,,,DAP,Democratic Action Party,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m._g._pandithan,M. G. Pandithan,Perak,"Tapah, Perak",P066-7,http://en.wikipedia.org/wiki/M._G._Pandithan,M. G. Pandithan,MIC,Malaysian Indian Congress,7,,Barisan Nasional,BN,M. G. Pandithan,,male,,,,,,1940-04-03,2008-04-30,,M.,,,,,,,,,,,,,,M. G. Pandithan,M. G. Pandithan,,,,,,,,M. G. Pandithan,,,,M. G. Pandithan,,,,,,,,,,,M. G. Pandithan,M. G. Pandithan,M. G. Pandithan,M. G. Pandithan,M. G. Pandithan,,,,,,,,,,M. G. Pandithan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
megat_junid_megat_ayub,Megat Junid Megat Ayub,Perak,"Pasir Salak, Perak",P067-7,http://en.wikipedia.org/wiki/Megat_Junid_Megat_Ayub,Megat Junid Megat Ayub,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,Megat Junid Megat Ayub,,male,,,,,,1942-01-01,2008-01-24,,,,,,,,,,,,,,,,Megat Junid Megat Ayub,Megat Junid Megat Ayub,Megat Junid Megat Ayub,,,,,,,Megat Junid Megat Ayob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Megat Junid Megat Ayob,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ng_cheng_kuai,Ng Cheng Kuai,Perak,"Lumut, Perak",P068-7,,,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mohamed_jamrah_(malaysia),Mohamed Jamrah,Perak,"Bagan Datok, Perak",P069-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ong_tin_kim,Ong Tin Kim,Perak,"Telok Intan, Perak",P070-7,,,Gerakan,Parti Gerakan Rakyat Malaysia,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
loke_yuen_yow,Loke Yuen Yow,Perak,"Tanjong Malim, Perak",P071-7,,,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wang_choon_wing,Wang Choon Wing,Pahang,"Lipis, Pahang",P072-7,,,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
teng_gaik_kwan,Teng Gaik Kwan,Pahang,"Raub, Pahang",P073-7,,,MCA,Malaysian Chinese Association,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wan_abu_bakar_wan_mohamad,Wan Abu Bakar Wan Mohamad,Pahang,"Jerantut, Pahang",P074-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adam_abdul_kadir,Adam Abdul Kadir,Pahang,"Kuantan, Pahang",P075-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
najib_razak,Najib Razak,Pahang,"Pekan, Pahang",P076-7,http://en.wikipedia.org/wiki/Najib_Razak,Najib Razak,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,Najib Razak,https://upload.wikimedia.org/wikipedia/commons/7/70/Dato_Sri_Mohd_Najib_Tun_Razak.JPG,male,,103418701,140115854,n84183609,,1953-07-23,,/m/02lb6k,Mohd,,,00000027931,,,,,,,,,,,Najib Razak,Najib Tun Razak,Najib Razak,,Najib Tun Razak,,ナジブ・ラザク,Najib Razak,나집 툰 라작,Mohd Najib bin Abdul Razak,Najib Razak,Najib Razak,Наджиб Тун Разак,Najib Tun Razak,นาจิบ ราซะก์,纳吉·阿都拉萨,,,Mohd Najib Abdul Razak,,Najib Razak,நஜீப் துன் ரசாக்,Najib Razak,Наджиб Разак,Najib Tun Razak,Najib Razak,Mohd Najib bin Abdul Razak,Najib Razak,Najib Razak,Najib Tun Razak,Najib Razak,,Najib Tun Razak,,Najib Razak,ナジブ・ラザク,Najib Razak,나집 라작,Mohd Najib bin Abdul Razak,,Najib Razak,Наджиб Тун Разак,Najib Tun Razak,நஜீப் துன் ரசாக்,นาจิบ ราซะก์,Наджиб Разак,纳吉·阿都拉萨,,,,,,,Najib Tun Razak,നജീബ് തുൻ റസാഖ്,Mohd Najib bin Abdul Razak,,,نجيب تون عبد الرزاق,Necip Rezak,Najib Tun Razak,نجیب تون رزاق,,,Najib Tun Abdul Razak,,نجيب تون عبد الرزاق,Nəcib Tun Əbdürrazaq,,,Najib Tun Razak,Najib Razak,نجیب تون رزاق,Najib Razak,,നജീബ് തുൻ റസാഖ്,Najib Tun Razak,Najib Tun Razak,,,Necip Rezak,Mohd Najib bin Abdul Razak,,Najib Razak,,Najib Razak,Najib Razak,Najib Razak,Najib Razak,Najib Tun Razak,Najib Razak,Νατζίμπ Ραζάκ,亞都拉薩拿督,နာဂျစ် ရာဇက်,拿督阿都拉萨,Najib Tun Razak,Naĝib Razak,نەجیب ڕەزاق,Nadžibs Razaks,Najib Tun Razak,Na̍p-kit Â-tû Là-sat,نەجیب ڕەزاق,Najib Razak,Νατζίμπ Ραζάκ,Category:Najib Razak,Naĝib Razak,Kategorio:Naĝib RAZAK,Najib Razak,Na̍p-kit Â-tû Là-sat,Najib Tun Razak,Najib Tun Razak,Nadžibs Razaks,နာဂျစ် ရာဇက်,นาจิบ ราซะก์,拿督阿都拉萨,Najib Tun Razak,阿都拉薩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
muhammad_abdullah_(malaysia),Muhammad Abdullah,Pahang,"Maran, Pahang",P077-7,,,UMNO,United Malays National Organisation,7,,Barisan Nasional,BN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
