id,given_name,family_name,birth_date,gender,area,area_id,group,group_id,term,source
PEHU,Per J.,Husabø,1928-05-06,male,Sogn og Fjordane,SF,Kristelig Folkeparti,KrF,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
PEHY,Per,Hysing-Dahl,1920-07-31,male,Hordaland,Ho,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
PEUT,Per A.,Utsi,1939-03-08,male,Finnmark,Fi,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
PEAA,Per Almar,Aas,1929-06-11,male,Troms,Tr,Kristelig Folkeparti,KrF,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
PKF,Per-Kristian,Foss,1950-07-19,male,Oslo,Os,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
PT,Petter,Thomassen,1941-04-17,male,Nordland,No,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
RBJ,Ragna Berget,Jørgensen,1941-11-19,female,Nordland,No,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
REDU,Reidar,Due,1922-11-04,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
REST,Reiulf,Steen,1933-08-16,male,Oslo,Os,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
RFH,Ranja,Hauglid,1945-04-25,female,Troms,Tr,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
RIOL,Rikard,Olsvik,1930-02-06,male,Møre og Romsdal,MR,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
ROG,Roger,Gudmundseth,1938-06-15,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
RONI,Rolf,Nilssen,1928-01-25,male,Troms,Tr,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
ROPR,Rolf,Presthus,1936-07-29,male,Akershus,Ak,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
RQH,Ragnhild Queseth,Haarstad,1939-04-04,female,Hedmark,He,Senterpartiet,Sp,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SIHO,Sigurd,Holemark,1934-09-08,male,Østfold,Øs,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SIRØ,Sissel,Rønbeck,1950-05-24,female,Oslo,Os,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SIVE,Sigurd,Verdal,1927-06-04,male,Vest-Agder,VA,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SJ,Sigbjørn,Johnsen,1950-10-01,male,Hedmark,He,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
STØR,Stein,Ørnhøi,1935-11-15,male,Oslo,Os,Sosialistisk Venstreparti,SV,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SVFA,Sven Trygve,Falck,1943-03-09,male,Telemark,Te,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SVHE,Sverre,Helland,1924-09-18,male,Hordaland,Ho,Senterpartiet,Sp,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SVMA,Sverre,Mauritzen,1943-10-06,male,Rogaland,Ro,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
SVST,Svenn Thorkild,Stray,1922-02-11,male,Østfold,Øs,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
TB,Thorbjørn,Berntsen,1935-04-13,male,Oslo,Os,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
TEGR,Terje,Granerud,1951-10-29,male,Akershus,Ak,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
THGU,Thor-Eirik Gulbrandsen,Mykland,1940-07-15,male,Akershus,Ak,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
THKD,Thor,Knudsen,1927-05-30,male,Vestfold,Ve,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
THLI,Thor,Listau,1938-06-03,male,Finnmark,Fi,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
TOAU,Tore,Austad,1935-04-08,male,Vest-Agder,VA,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
TOTY,Torstein,Tynning,1932-06-04,male,Telemark,Te,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
TTH,Tom,Thoresen,1947-05-16,male,Østfold,Øs,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
WELO,Wenche Bryn,Lowzow,1926-05-27,female,Oslo,Os,Høyre,H,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
ÅGHO,Åge,Hovengen,1927-12-21,male,Oppland,Op,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
AAMO,Aase,Moløkken,1930-04-27,female,Buskerud,Bu,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
ÅSHA,Åshild,Hauan,1941-04-20,female,Nordland,No,Arbeiderpartiet,A,1981-85,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1981-85
AKFO,Aksel,Fossen,1919-11-29,male,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ALBJ,Alf Martin,Bjørnø,1923-11-10,male,Vestfold,Ve,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
AMSÆ,Ambjørg,Sælthun,1922-07-27,female,Sogn og Fjordane,SF,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ANBA,Anne-Lise,Bakken,1952-03-30,female,Hedmark,He,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ANIN,Anne-Olaug,Ingeborgrud,1925-04-28,female,Akershus,Ak,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ANSE,Anne-Lise,Steinbach,1935-06-03,female,Nordland,No,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ANT,Anders,Talleraas,1946-02-04,male,Møre og Romsdal,MR,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ARBE,Arve,Berg,1935-05-01,male,Møre og Romsdal,MR,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ARJO,Arvid,Johanson,1929-02-03,male,Østfold,Øs,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ARNI,Arne,Nilsen,1924-01-21,male,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ARNW,Arnljot,Norwich,1922-12-29,male,Troms,Tr,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ARSK,Arne,Skauge,1948-01-27,male,Hordaland,Ho,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ARWE,Arnold,Weiberg-Aurdal,1925-06-18,male,Møre og Romsdal,MR,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ASFR,Aslaug,Fredriksen,1918-11-09,female,Møre og Romsdal,MR,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ASGJ,Astrid,Gjertsen,1928-09-14,female,Aust-Agder,AA,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ASHA,Asbjørn,Haugstvedt,1926-11-20,male,Hordaland,Ho,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ASJR,Asbjørn Reidar,Jordahl,1932-12-12,male,Møre og Romsdal,MR,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ASMA,Astrid Murberg,Martinsen,1932-05-08,female,Vestfold,Ve,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ASSJ,Asbjørn,Sjøthun,1927-07-20,male,Troms,Tr,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
BJEI,Bjarne,Mørk-Eidem,1936-10-04,male,Nordland,No,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
CALO,Carl Fredrik,Lowzow,1927-08-05,male,Akershus,Ak,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
CHER,Christian,Erlandsen,1926-03-02,male,Hedmark,He,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
CLFE,Claus Egil,Feyling,1916-12-09,male,Rogaland,Ro,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
EIBO,Eivind,Bolle,1923-10-13,male,Nordland,No,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
EIFØ,Einar,Førde,1943-01-20,male,Oslo,Os,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ELKR,Eli,Kristiansen,1933-11-08,female,Oslo,Os,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ELRE,Else,Repål,1930-02-20,female,Hedmark,He,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ENLI,Engly,Lie,1919-08-04,male,Vest-Agder,VA,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ERAS,Erland,Asdahl,1921-04-06,male,Akershus,Ak,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
FIKR,Finn,Kristensen,1936-07-24,male,Telemark,Te,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GEAP,Georg,Apenes,1940-04-05,male,Østfold,Øs,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GEIL,Geirmund,Ihle,1934-12-29,male,Rogaland,Ro,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GEJA,Georg Johan,Jacobsen,1929-07-29,male,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GEKI,Gerd,Kirste,1918-06-10,female,Akershus,Ak,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GHB,Gro Harlem,Brundtland,1939-04-20,female,Oslo,Os,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUB,Gunnar,Berge,1940-08-29,male,Rogaland,Ro,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUGY,Gudmund,Grytøyr,1920-07-15,male,Nordland,No,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUHA,Guttorm,Hansen,1920-11-03,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUHV,Gunnar Thorleif,Hvashovd,1924-01-24,male,Buskerud,Bu,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUOL,Gunn Vigdis,Olsen-Hagen,1946-08-14,female,Rogaland,Ro,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUSC,Gunvor Margaret,Schnitler,1930-01-08,female,Sør-Trøndelag,ST,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
GUVA,Gunnar,Vada,1927-03-16,male,Nord-Trøndelag,NT,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HAFR,Hans,Frette,1927-09-02,male,Rogaland,Ro,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HAHA,Harry,Hansen,1919-01-14,male,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HAHV,Haldis,Havrøy,1925-07-28,female,Oslo,Os,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HAKV,Hanna,Kvanmo,1926-06-14,female,Nordland,No,Sosialistisk Venstreparti,SV,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HALI,Harald U.,Lied,1927-04-29,male,Oppland,Op,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HARO,Hans Hammond,Rossbach,1931-10-16,male,Møre og Romsdal,MR,Venstre,V,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HAST,Hans E.,Strand,1934-08-20,male,Buskerud,Bu,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HATO,Hans,Torgersen,1926-10-30,male,Buskerud,Bu,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HATU,Hans Olav,Tungesvik,1936-05-22,male,Hordaland,Ho,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HBA,Hallvard,Bakke,1943-02-04,male,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HEBØ,Helen Marie,Bøsterud,1940-02-15,female,Akershus,Ak,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HEEI,Hermund,Eian,1927-12-03,male,Sør-Trøndelag,ST,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HÅKY,Håkon,Kyllingmark,1915-01-19,male,Nordland,No,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
HÅRA,Håkon,Randal,1930-07-09,male,Hordaland,Ho,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
INBA,Ingvar,Bakken,1920-07-22,male,Østfold,Øs,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
INGJ,Inger Lise,Gjørv,1938-05-26,female,Nord-Trøndelag,NT,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
INSA,Inger-Lise,Skarstein,1937-07-06,female,Hordaland,Ho,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
INVA,Inger Louise,Valle,1921-11-28,female,Akershus,Ak,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JEFL,Jens P.,Flå,1923-02-13,male,Sør-Trøndelag,ST,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JJJ,Johan J.,Jakobsen,1937-04-15,male,Nord-Trøndelag,NT,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JOBE,Jo,Benkow,1924-08-15,male,Akershus,Ak,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JOBT,Jostein,Berntsen,1943-02-05,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JOSN,Johnny,Stenberg,1925-01-03,male,Nord-Trøndelag,NT,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JOSY,Johan,Syrstad,1924-02-03,male,Sør-Trøndelag,ST,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JOVÅ,Johannes,Vågsnes,1923-03-07,male,Aust-Agder,AA,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JPS,Jan P.,Syse,1930-11-25,male,Oslo,Os,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JØSØ,Jørgen,Sønstebø,1922-02-13,male,Telemark,Te,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
JAAA,Jakob,Aano,1920-04-10,male,Rogaland,Ro,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KAHA,Karin,Hafstad,1936-06-08,female,Oslo,Os,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KAKE,Karl Sverre,Klevstad,1926-06-29,male,Nordland,No,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KASO,Karen,Sogn,1931-04-28,female,Vestfold,Ve,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KIMY,Kirsten,Myklevoll,1928-09-25,female,Troms,Tr,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KJBH,Kjell,Bohlin,1928-09-27,male,Telemark,Te,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KJBO,Kjell,Borgen,1939-10-21,male,Hedmark,He,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KJFR,Kjell Magne,Fredheim,1928-02-03,male,Hedmark,He,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KJHE,Kjell Edvard,Helland,1940-05-29,male,Sør-Trøndelag,ST,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KKG,Kirsti Kolle,Grøndahl,1943-09-01,female,Buskerud,Bu,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KMB,Kjell Magne,Bondevik,1947-09-03,male,Møre og Romsdal,MR,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KNFR,Knut,Frydenlund,1927-03-31,male,Oslo,Os,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KNHS,Knut,Haus,1915-06-08,male,Rogaland,Ro,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KRLØ,Kristin Kverneland,Lønningdal,1923-01-01,female,Rogaland,Ro,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KRRU,Kristine,Rusten,1940-07-06,female,Oppland,Op,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KÅRØ,Kåre,Rønning,1929-09-24,male,Nordland,No,Senterpartiet,Sp,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KÅWI,Kåre,Willoch,1928-10-03,male,Oslo,Os,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
KÅØV,Kåre,Øvregard,1933-02-19,male,Sogn og Fjordane,SF,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
LAKO,Lars,Korvald,1916-04-29,male,Østfold,Øs,Kristelig Folkeparti,KrF,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
LALA,Lars Roar,Langslet,1936-03-05,male,Oslo,Os,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
LALE,Lars,Lefdal,1939-03-17,male,Sogn og Fjordane,SF,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
LIAN,Liv,Andersen,1919-08-09,female,Oppland,Op,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
LISU,Liv,Stubberud,1930-05-29,female,Østfold,Øs,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
LIAA,Liv,Aasen,1928-09-21,female,Sør-Trøndelag,ST,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
MAEI,Mary,Eide,1924-04-19,female,Møre og Romsdal,MR,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
MAHN,Margit,Hansen-Krone,1925-04-06,female,Troms,Tr,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
MALØ,Marit,Løvvig,1938-03-19,female,Rogaland,Ro,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
MATØ,Margit,Tøsdal,1918-04-14,female,Hordaland,Ho,Arbeiderpartiet,A,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
MORØ,Mona,Røkke,1940-03-03,female,Buskerud,Bu,Høyre,H,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
ODDØ,Odd Einar,Dørum,1943-10-12,male,Sør-Trøndelag,ST,Venstre,V,1977-81,http://data.stortinget.no/eksport/representanter?stortingsperiodeid=1977-81
