id,name__fr,name__ru,name__en,name__sv,name__es,name__nl,name__nb,name__da,name__nn,name__de,name__fi,name__fit,name,wikipedia__en,wikipedia__fr,wikipedia__ru,wikipedia__sv,image,gender,birth_date,identifier__freebase,given_name,website,original_wikiname,identifier__VIAF,name__uk,name__he,wikipedia__uk,name__zh,wikipedia__zh,identifier__BNF,identifier__ISNI,twitter,name__ta,name__en_ca,name__it,name__en_gb,name__af,name__ar,name__az,name__be,name__bg,name__br,name__ca,name__cs,name__cy,name__el,name__eo,name__et,name__eu,name__fa,name__ga,name__gd,name__hi,name__hr,name__hu,name__id,name__ie,name__io,name__is,name__iu,name__ja,name__ka,name__ko,name__kw,name__la,name__lb,name__lv,name__mn,name__mr,name__ms,name__my,name__oc,name__pdc,name__pl,name__pnb,name__pt,name__pt_br,name__qu,name__ro,name__sh,name__sk,name__sr,name__tl,name__tr,name__ur,name__uz,name__vi,name__yi,name__yo,name__zh_hans,name__pam,name__war,name__zh_hant,name__sq,name__sco,name__an,name__bs,name__gl,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sl,name__vec,name__wa,name__fo,name__kl,name__gsw,name__be_tarask,name__ne,name__pa,name__th,name__mg,name__hy,wikipedia__af,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__br,wikipedia__ca,wikipedia__commons,wikipedia__cs,wikipedia__cswikiquote,wikipedia__cy,wikipedia__da,wikipedia__de,wikipedia__el,wikipedia__enwikiquote,wikipedia__enwikisource,wikipedia__eo,wikipedia__es,wikipedia__et,wikipedia__eu,wikipedia__fa,wikipedia__fi,wikipedia__ga,wikipedia__gd,wikipedia__gl,wikipedia__he,wikipedia__hewikiquote,wikipedia__hi,wikipedia__hr,wikipedia__hu,wikipedia__hy,wikipedia__id,wikipedia__ie,wikipedia__io,wikipedia__is,wikipedia__it,wikipedia__iu,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__kw,wikipedia__la,wikipedia__lb,wikipedia__lv,wikipedia__mg,wikipedia__mn,wikipedia__mr,wikipedia__ms,wikipedia__my,wikipedia__ne,wikipedia__nl,wikipedia__nn,wikipedia__no,wikipedia__oc,wikipedia__pam,wikipedia__pa,wikipedia__pdc,wikipedia__pl,wikipedia__pnb,wikipedia__pt,wikipedia__qu,wikipedia__ro,wikipedia__ruwikinews,wikipedia__ruwikiquote,wikipedia__sco,wikipedia__sh,wikipedia__simple,wikipedia__sk,wikipedia__sq,wikipedia__sr,wikipedia__ta,wikipedia__th,wikipedia__tl,wikipedia__tr,wikipedia__ur,wikipedia__uz,wikipedia__vi,wikipedia__war,wikipedia__yi,wikipedia__yo,wikipedia__zhwikiquote,identifier__GND,identifier__LCAuth,identifier__SUDOC,identifier__IMDB,identifier__NLA,family_name,identifier__Munzinger,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,identifier__NNDB,name__ceb,identifier__MusicBrainz,identifier__discogs,identifier__NTA,name__yue,wikipedia__zh_yue,death_date,name__vmf
Q529968,Brian Masse,,Brian Masse,Brian Masse,Brian Masse,Brian Masse,Brian Masse,Brian Masse,Brian Masse,Brian Masse,,,Brian Masse,Brian Masse,Brian Masse,,,https://upload.wikimedia.org/wikipedia/commons/1/1f/Brian_Masse.jpg,male,1968-07-09,,Brian,,Brian Masse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2926429,Bruce Hyer,,Bruce Hyer,,Bruce Hyer,Bruce Hyer,,,,Bruce Hyer,,,Bruce Hyer,Bruce Hyer,Bruce Hyer,,,https://upload.wikimedia.org/wikipedia/commons/4/4c/BruceHyer-MP-2010.jpg,male,1946-08-06,,Bruce,,Bruce Hyer,,,,,,,,,brucehyer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2926478,Bruce Stanton,,Bruce Stanton,Bruce Stanton,Bruce Stanton,Bruce Stanton,Bruce Stanton,Bruce Stanton,Bruce Stanton,Bruce Stanton,,,Bruce Stanton,Bruce Stanton,Bruce Stanton,,,,male,1957-12-20,,Bruce,,Bruce Stanton,165741650,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2403422,Carolyn Bennett,,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,,,Carolyn Bennett,Carolyn Bennett,Carolyn Bennett,,,https://upload.wikimedia.org/wikipedia/commons/6/61/Carolyn_Bennett_at_podium-Crop.jpg,female,1950-12-20,,Carolyn,,Carolyn Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q2960818,Charlie Angus,,Charlie Angus,Charlie Angus,Charlie Angus,Charlie Angus,Charlie Angus,Charlie Angus,Charlie Angus,Charlie Angus,,,Charlie Angus,Charlie Angus,Charlie Angus,,,https://upload.wikimedia.org/wikipedia/commons/5/5f/Charlie_Angus.jpg,male,1962-11-14,,Charlie,http://www.charlieangus.net/,Charlie Angus,33739267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48334657-f00e-41d1-8a3c-deb7104c6669,2679748,,,,,
Q283788,Christine Moore,,Christine Moore,Christine Moore,Christine Moore,Christine Moore,Christine Moore,Christine Moore,Christine Moore,Christine Moore,,,Christine Moore,Christine Moore (politician),Christine Moore,,,https://upload.wikimedia.org/wikipedia/commons/4/44/Christine_moore2.jpg,female,1983-10-21,,Christine,http://christinemoore.npd.ca/accueil,Christine Moore (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Christine Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q4492815,Chrystia Freeland,"Фриланд, Христя",Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,Chrystia Freeland,,,Chrystia Freeland,Chrystia Freeland,,"Фриланд, Христя",,https://upload.wikimedia.org/wikipedia/commons/e/e7/Chrystia_Freeland_-_India_Economic_Summit_2011.jpg,female,1968-02-08,,,http://chrystiafreeland.liberal.ca/,Chrystia Freeland,1966131,Христя Фріланд,,Христя Фріланд,,,,0000 0000 7412 5886,,,,Chrystia Freeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chrystia Freeland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173595154,nb99083860,,,,,,,,,,,,,,216097916,,,,
Q2967649,Chungsen Leung,,Chungsen Leung,Chungsen Leung,,Chungsen Leung,Chungsen Leung,Chungsen Leung,Chungsen Leung,Chungsen Leung,,,Chungsen Leung,Chungsen Leung,Chungsen Leung,,,,male,1950-07-14,,,,Chungsen Leung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5181431,Craig Scott,,Craig Scott,Craig Scott,Craig Scott,,Craig Scott,Craig Scott,Craig Scott,Craig Scott,,,Craig Scott,Craig Scott (politician),,,,https://upload.wikimedia.org/wikipedia/commons/3/3e/Craig_Scott_photo_by_Djuradj_Vujcic.jpg,male,1962-03-14,,Craig,http://craigscottndp.ca,Craig Scott (politician),51342565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5213646,Dan Harris,,Dan Harris,Dan Harris,,Dan Harris,Dan Harris,Dan Harris,Dan Harris,Dan Harris,,,Dan Harris,Dan Harris (politician),,,,https://upload.wikimedia.org/wikipedia/commons/1/15/Dan_Harris_NDP_MP.jpg,male,1979-08-03,,Dan,,Dan Harris (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3022603,Denis Coderre,,Denis Coderre,Denis Coderre,Denis Coderre,Denis Coderre,Denis Coderre,Denis Coderre,Denis Coderre,Denis Coderre,,,Denis Coderre,Denis Coderre,Denis Coderre,,,https://upload.wikimedia.org/wikipedia/commons/1/13/Denis_Coderre_2011.jpg,male,1963-07-25,,Denis,,Denis Coderre,285868109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Denis Coderre,,,,,Denis Coderre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,157879550,,,,,,,,,,,,,,,,,
Q3052684,Emmanuel Dubourg,,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,,,Emmanuel Dubourg,Emmanuel Dubourg,Emmanuel Dubourg,,,https://upload.wikimedia.org/wikipedia/commons/8/85/Emmanuel_Dubourg.JPG,male,1958-12-26,,Emmanuel,,Emmanuel Dubourg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3094373,Gail Shea,,Gail Shea,Gail Shea,,Gail Shea,Gail Shea,Gail Shea,Gail Shea,Gail Shea,,,Gail Shea,Gail Shea,Gail Shea,,,,female,1959-04-06,,Gail,,Gail Shea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ゲイル・シア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ゲイル・シア,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q5569139,Glenn Thibeault,,Glenn Thibeault,Glenn Thibeault,,,Glenn Thibeault,Glenn Thibeault,Glenn Thibeault,Glenn Thibeault,,,Glenn Thibeault,Glenn Thibeault,,,,https://upload.wikimedia.org/wikipedia/commons/b/b3/Glenn_Thibeault.jpg,male,1969-10-23,,Glenn,,Glenn Thibeault,,,,,,,,,,,,Glenn Thibeault,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3121921,Guy Lauzon,,Guy Lauzon,Guy Lauzon,Guy Lauzon,Guy Lauzon,Guy Lauzon,Guy Lauzon,Guy Lauzon,Guy Lauzon,,,Guy Lauzon,Guy Lauzon,Guy Lauzon,,,,male,1944-04-06,,Guy,,Guy Lauzon,9300454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3138868,Hoang Mai,,Hoang Mai,Hoang Mai,,Hoang Mai,Hoang Mai,Hoang Mai,Hoang Mai,Hoang Mai,,,Hoang Mai,Hoang Mai (politician),Hoang Mai,,,,male,1973-06-14,,,,Hoang Mai (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q317842,Jack Layton,"Лейтон, Джек",Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,Jack Layton,,,Jack Layton,Jack Layton,Jack Layton,"Лейтон, Джек",Jack Layton,https://upload.wikimedia.org/wikipedia/commons/2/2a/Jack_Layton_-_2011.jpg,male,1950-07-18,/m/017kgm,Jack,,Jack Layton,53865490,Джек Лейтон,,Джек Лейтон,杰克·林顿,杰克·林顿,,0000 0001 0973 1174,jacklayton,யக் லேற்ரன்,,Jack Layton,,,,,Джон Гільберт Лейтан,Джак Лейтън,,,,Jack Layton,,,,,,,,,,,,,,,,,,잭 레이턴,,Ioannes Layton,,,,,,,,,Jack Layton,,Jack Layton,,,,Jack Layton,,,,,,,,,,杰克·林顿,,,傑克·林頓,,,,,,,,,,,,,,,,,Джон Гільбэрт Лэйтан,,,,,,,,,Джон Гільбэрт Лэйтан,Джон Гільберт Лейтан,Джак Лейтън,,,Category:Jack Layton,,,Jack Layton,,Jack Layton,,Jack Layton,,,Jack Layton,,,,,,,,,,,,,,,,,,Jack Layton,,,,잭 레이턴,,Ioannes Layton,,,,,,,,,Jack Layton,,Jack Layton,,,,,Jack Layton,,Jack Layton,,,,,,Jack Layton,Jack Layton,,,,யக் லேற்ரன்,,,,,,,,,,,,no2004082363,,,,,,傑克·林頓,杰克·林顿,杰克·林顿,傑克·林頓,,,,,,林頓,積林頓,2011-08-22,
Q644783,Jim Flaherty,"Флаэрти, Джим",Jim Flaherty,Jim Flaherty,Jim Flaherty,Jim Flaherty,Jim Flaherty,Jim Flaherty,Jim Flaherty,Jim Flaherty,Jim Flaherty,,Jim Flaherty,Jim Flaherty,Jim Flaherty,"Флаэрти, Джим",,https://upload.wikimedia.org/wikipedia/commons/a/ac/Jim_Flaherty_2007.JPG,male,1949-12-30,/m/02p1w0,Jim,,Jim Flaherty,12246737,,,,吉姆·弗莱厄蒂,吉姆·弗莱厄蒂,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ジム・フレアティ,,,,Iacobus Michael Flaherty,,,,,,,,,Jim Flaherty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Jim Flaherty,,,,,Jim Flaherty,,,,,,,,,Jim Flaherty,,,,,,,,,,,,,,,,ジム・フレアティ,,,,Iacobus Michael Flaherty,,,,,,,,,,,,,,,,Jim Flaherty,,,,,,,,,Jim Flaherty,,,,,,,,,,,,,,,,nr2002044323,,,,,,,,,,,,,,,,,2014-04-10,
Q3180028,Joe Comartin,,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,Joe Comartin,,,Joe Comartin,Joe Comartin,Joe Comartin,,,https://upload.wikimedia.org/wikipedia/commons/d/d1/Joe_Comartin.jpg,male,1947-12-26,,Joe,,Joe Comartin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6254105,John Rafferty,,John Rafferty,John Rafferty,,,John Rafferty,John Rafferty,John Rafferty,John Rafferty,,,John Rafferty,John Rafferty (Canadian politician),,,,,male,1953-07-03,,John,,John Rafferty (Canadian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3188045,Judy Sgro,,Judy Sgro,Judy Sgro,Judy Sgro,Judy Sgro,Judy Sgro,Judy Sgro,Judy Sgro,Judy Sgro,,,Judy Sgro,Judy Sgro,Judy Sgro,,,https://upload.wikimedia.org/wikipedia/commons/e/e9/Judy_Sgro.jpg,female,1944-12-16,,Judy,http://www.judysgro.com,Judy Sgro,,,,,,,,,,,,Judy Sgro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6307149,Julian Fantino,,Julian Fantino,Julian Fantino,Julian Fantino,Julian Fantino,Julian Fantino,Julian Fantino,Julian Fantino,Julian Fantino,,,Julian Fantino,Julian Fantino,Julian Fantino,,,https://upload.wikimedia.org/wikipedia/commons/d/d8/Julian_Fantino_November_2012_(2).jpg,male,1942-08-13,,Julian,,Julian Fantino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q16211870,Kellie Leitch,,Kellie Leitch,,,,,,,Kellie Leitch,,,Kellie Leitch,Kellie Leitch,Kellie Leitch,,,https://upload.wikimedia.org/wikipedia/commons/f/fd/KellieLeitch2014.jpg,female,1970-07-30,,Kellie,,Kellie Leitch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3219913,Lawrence MacAulay,,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,,,Lawrence MacAulay,Lawrence MacAulay,Lawrence MacAulay,,,,male,1946-09-09,,Lawrence,,Lawrence MacAulay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3262931,Louis Plamondon,,Louis Plamondon,Louis Plamondon,Louis Plamondon,,Louis Plamondon,Louis Plamondon,Louis Plamondon,Louis Plamondon,,,Louis Plamondon,Louis Plamondon,Louis Plamondon (homme politique),,,,male,1943-07-31,,Louis,,Louis Plamondon,122361121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3281659,Malcolm Allen,,Malcolm Allen,Malcolm Allen,,Malcolm Allen,Malcolm Allen,Malcolm Allen,Malcolm Allen,Malcolm Allen,,,Malcolm Allen,Malcolm Allen (politician),Malcolm Allen (homme politique),,,https://upload.wikimedia.org/wikipedia/commons/8/87/Portrait_of_Malcolm_Allen.jpg,male,1953-05-30,,Malcolm,,Malcolm Allen (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3291011,Maria Mourani,,Maria Mourani,Maria Mourani,Maria Mourani,Maria Mourani,Maria Mourani,Maria Mourani,Maria Mourani,Maria Mourani,,,Maria Mourani,Maria Mourani,Maria Mourani,,,https://upload.wikimedia.org/wikipedia/commons/d/dd/Maria_Mourani_2008.jpg,female,1969-05-19,,Maria,,Maria Mourani,106684057,,,,,,,,,,,,,,ماريا موراني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ماريا موراني,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q1841200,Mark Adler,,Mark Adler,Mark Adler,Mark Adler,Mark Adler,Mark Adler,Mark Adler,Mark Adler,Mark Adler,,,Mark Adler,Mark Adler (politician),Mark Adler (homme politique),,,,male,1963-03-17,,Mark,,Mark Adler (politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q516940,Maxime Bernier,,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,Maxime Bernier,,,Maxime Bernier,Maxime Bernier,Maxime Bernier,,,https://upload.wikimedia.org/wikipedia/commons/7/76/Maxime_Bernier.jpg,male,1963-01-18,/m/0b2hjk,Maxime,,Maxime Bernier,19077160,,,,,,,0000 0000 7420 6475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maxime Bernier,,,,,Maxime Bernier,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,095329609,,,,,,,,,,,,,,,,,
Q3308109,Michael Chong,,Michael Chong,Michael Chong,Michael Chong,Michael Chong,Michael Chong,Michael Chong,Michael Chong,Michael Chong,,,Michael Chong,Michael Chong,Michael Chong,,,https://upload.wikimedia.org/wikipedia/commons/0/08/Michael_Chong.jpg,male,1971-11-22,/m/05437m,Michael,,Michael Chong,,,,,莊文浩,莊文浩,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q6848982,Mike Sullivan,,Mike Sullivan,Mike Sullivan,Mike Sullivan,,Mike Sullivan,Mike Sullivan,Mike Sullivan,Mike Sullivan,,,Mike Sullivan,Mike Sullivan (Canadian politician),,,,https://upload.wikimedia.org/wikipedia/commons/7/7a/Mike_Sullivan_H&S2010-04-20.jpg,male,1952-11-09,,Mike,,Mike Sullivan (Canadian politician),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Q3331416,Mylène Freeman,,Mylène Freeman,Mylène Freeman,Mylène Freeman,Mylène Freeman,Mylène Freeman,Mylène Freeman,Mylène Freeman,Mylène Freeman,,,Mylène Freeman,Mylène Freeman,Mylène Freeman,,,,female,1989-03-07,,Mylène,,Mylène Freeman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
