id,birth_date,name,sort_name,family_name,given_name,image,source,term,party,party_id,start_date,end_date
mp_XhevdetNeziraj,"",Xhevdet Neziraj,Neziraj Xhevdet,Neziraj,Xhevdet,http://files.parldata.eu/kv/kuvendi/people/mp_XhevdetNeziraj/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,673&secid=102&legid=4",chamber_2010-12-12,AAK,parliamentary_group_45,2010-12-12,2014-05-07
mp_ZenunPajaziti,"",Zenun Pajaziti,Pajaziti Zenun,Pajaziti,Zenun,http://files.parldata.eu/kv/kuvendi/people/mp_ZenunPajaziti/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,927",chamber_2010-12-12,PDK,parliamentary_group_43,2010-12-12,2014-05-07
mp_AdemGrabovci,"",Adem Grabovci,Grabovci Adem,Grabovci,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemGrabovci/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,875",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_AdemHodA,"",Adem Hoda,Hoda Adem,Hoda,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemHod%C2%9EA/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,865",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_AdemSalihaj,"",Adem Salihaj,Salihaj Adem,Salihaj,Adem,http://files.parldata.eu/kv/kuvendi/people/mp_AdemSalihaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,832",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_AgimAdemaj,"",Agim Ademaj,Ademaj Agim,Ademaj,Agim,http://files.parldata.eu/kv/kuvendi/people/mp_AgimAdemaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,834",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_AgimAliu,"",Agim Aliu,Aliu Agim,Aliu,Agim,http://files.parldata.eu/kv/kuvendi/people/mp_AgimAliu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,876",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_AgimKikaj,"",Agim Kikaj,Kikaj Agim,Kikaj,Agim,http://files.parldata.eu/kv/kuvendi/people/mp_AgimKikaj/image.png,"http://www.kuvendikosoves.org/?cid=1,102,936",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_AgimÇeku,"",Agim Çeku,Çeku Agim,Çeku,Agim,http://files.parldata.eu/kv/kuvendi/people/mp_Agim%C3%87eku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,877",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_AidaDërguti,"",Aida Dërguti,Dërguti Aida,Dërguti,Aida,http://files.parldata.eu/kv/kuvendi/people/mp_AidaD%C3%ABrguti/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,878",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_AlbinKurti,"",Albin Kurti,Kurti Albin,Kurti,Albin,http://files.parldata.eu/kv/kuvendi/people/mp_AlbinKurti/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,879",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_AlbulenaHaxhiu,"",Albulena Haxhiu,Haxhiu Albulena,Haxhiu,Albulena,http://files.parldata.eu/kv/kuvendi/people/mp_AlbulenaHaxhiu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,880",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_AliSadriu,"",Ali Sadriu,Sadriu Ali,Sadriu,Ali,http://files.parldata.eu/kv/kuvendi/people/mp_AliSadriu/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,831",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_AlmaLama,"",Alma Lama,Lama Alma,Lama,Alma,http://files.parldata.eu/kv/kuvendi/people/mp_AlmaLama/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,836",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_AntonQuni,"",Anton Quni,Quni Anton,Quni,Anton,http://files.parldata.eu/kv/kuvendi/people/mp_AntonQuni/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,813",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_ArbenGashi,"",Arben Gashi,Gashi Arben,Gashi,Arben,http://files.parldata.eu/kv/kuvendi/people/mp_ArbenGashi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,816",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_ArmendZemaj,"",Armend Zemaj,Zemaj Armend,Zemaj,Armend,http://files.parldata.eu/kv/kuvendi/people/mp_ArmendZemaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,820",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_AzemSyla,"",Azem Syla,Syla Azem,Syla,Azem,"","http://www.kuvendikosoves.org/?cid=1,102,929",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_BaliMuharremaj,"",Bali Muharremaj,Muharremaj Bali,Muharremaj,Bali,http://files.parldata.eu/kv/kuvendi/people/mp_BaliMuharremaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,844",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_BardhylMetaj,"",Bardhyl Metaj,Metaj Bardhyl,Metaj,Bardhyl,http://files.parldata.eu/kv/kuvendi/people/mp_BardhylMetaj/image.png,"http://www.kuvendikosoves.org/?cid=1,102,937",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_BekimHaxhiu,"",Bekim Haxhiu,Haxhiu Bekim,Haxhiu,Bekim,http://files.parldata.eu/kv/kuvendi/people/mp_BekimHaxhiu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,882",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_BesaBaftija,"",Besa Baftija,Baftija Besa,Baftija,Besa,http://files.parldata.eu/kv/kuvendi/people/mp_BesaBaftija/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,883",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_BesaGaxherri,"",Besa Gaxherri,Gaxherri Besa,Gaxherri,Besa,http://files.parldata.eu/kv/kuvendi/people/mp_BesaGaxherri/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,837",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_BesimBeqaj,"",Besim Beqaj,Beqaj Besim,Beqaj,Besim,http://files.parldata.eu/kv/kuvendi/people/mp_BesimBeqaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,884",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_BesnikBislimi,"",Besnik Bislimi,Bislimi Besnik,Bislimi,Besnik,http://files.parldata.eu/kv/kuvendi/people/mp_BesnikBislimi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,885",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_BlerimGrainca,"",Blerim Grainca,Grainca Blerim,Grainca,Blerim,http://files.parldata.eu/kv/kuvendi/people/mp_BlerimGrainca/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,833",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_BlerimShala,"",Blerim Shala,Shala Blerim,Shala,Blerim,http://files.parldata.eu/kv/kuvendi/people/mp_BlerimShala/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,845",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_BlertaDeliuKodra,"",Blerta Deliu-Kodra,Deliu-Kodra Blerta,Deliu-Kodra,Blerta,http://files.parldata.eu/kv/kuvendi/people/mp_BlertaDeliuKodra/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,886",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_BojanMitić,"",Bojan Mitić,Mitić Bojan,Mitić,Bojan,http://files.parldata.eu/kv/kuvendi/people/mp_BojanMiti%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,859",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_DanushAdemi,"",Danush Ademi,Ademi Danush,Ademi,Danush,http://files.parldata.eu/kv/kuvendi/people/mp_DanushAdemi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,872",chamber_2014-07-17,6+,parliamentary_group_58,2014-07-17,
mp_DautHaradinaj,"",Daut Haradinaj,Haradinaj Daut,Haradinaj,Daut,http://files.parldata.eu/kv/kuvendi/people/mp_DautHaradinaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,841",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_DonikaKadajBujupi,"",Donika Kadaj Bujupi,Kadaj Bujupi Donika,Kadaj Bujupi,Donika,http://files.parldata.eu/kv/kuvendi/people/mp_DonikaKadajBujupi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,843",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_DoruntinëMaloku,"",Doruntinë Maloku,Maloku Doruntinë,Maloku,Doruntinë,http://files.parldata.eu/kv/kuvendi/people/mp_Doruntin%C3%ABMaloku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,839",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_DudaBalje,"",Duda Balje,Balje Duda,Balje,Duda,http://files.parldata.eu/kv/kuvendi/people/mp_DudaBalje/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,809",chamber_2014-07-17,6+,parliamentary_group_58,2014-07-17,
mp_ElmiReçica,"",Elmi Reçica,Reçica Elmi,Reçica,Elmi,http://files.parldata.eu/kv/kuvendi/people/mp_ElmiRe%C3%A7ica/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,889",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_EmilijaRedEpi,"",Emilija Redepi,Redepi Emilija,Redepi,Emilija,http://files.parldata.eu/kv/kuvendi/people/mp_EmilijaRed%C2%9EEpi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,778&secid=102&legid=4",chamber_2014-07-17,Unknown,_unknown,,
mp_EnverHoti,"",Enver Hoti,Hoti Enver,Hoti,Enver,http://files.parldata.eu/kv/kuvendi/people/mp_EnverHoti/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,943",chamber_2014-07-17,NISMA,parliamentary_group_59,2014-07-17,
mp_EnverHoxhaj,"",Enver Hoxhaj,Hoxhaj Enver,Hoxhaj,Enver,http://files.parldata.eu/kv/kuvendi/people/mp_EnverHoxhaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,891",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_EtemArifi,"",Etem Arifi,Arifi Etem,Arifi,Etem,http://files.parldata.eu/kv/kuvendi/people/mp_EtemArifi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,874",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_ExhlaleSalihu,1949-12-01,Exhlale Salihu,Salihu Exhlale,Salihu,Exhlale,http://files.parldata.eu/kv/kuvendi/people/mp_ExhlaleSalihu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,267&secid=102&legid=1",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_FadilBeka,"",Fadil Beka,Beka Fadil,Beka,Fadil,http://files.parldata.eu/kv/kuvendi/people/mp_FadilBeka/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,892",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_FadilDemaku,"",Fadil Demaku,Demaku Fadil,Demaku,Fadil,http://files.parldata.eu/kv/kuvendi/people/mp_FadilDemaku/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,932",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_FatmirLimaj,"",Fatmir Limaj,Limaj Fatmir,Limaj,Fatmir,http://files.parldata.eu/kv/kuvendi/people/mp_FatmirLimaj/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,853",chamber_2014-07-17,NISMA,parliamentary_group_59,2014-07-17,
mp_FatmirRexhepi,"",Fatmir Rexhepi,Rexhepi Fatmir,Rexhepi,Fatmir,http://files.parldata.eu/kv/kuvendi/people/mp_FatmirRexhepi/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,829",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_FatonTopalli,"",Faton Topalli,Topalli Faton,Topalli,Faton,http://files.parldata.eu/kv/kuvendi/people/mp_FatonTopalli/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,942",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_FikrimDamka,"",Fikrim Damka,Damka Fikrim,Damka,Fikrim,http://files.parldata.eu/kv/kuvendi/people/mp_FikrimDamka/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,940",chamber_2014-07-17,6+,parliamentary_group_58,2014-07-17,
mp_FisnikIsmaili,"",Fisnik Ismaili,Ismaili Fisnik,Ismaili,Fisnik,http://files.parldata.eu/kv/kuvendi/people/mp_FisnikIsmaili/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,893",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_FloraBrovina,"",Flora Brovina,Brovina Flora,Brovina,Flora,http://files.parldata.eu/kv/kuvendi/people/mp_FloraBrovina/image.5.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,894",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_GanimeteMusliu,"",Ganimete Musliu,Musliu Ganimete,Musliu,Ganimete,http://files.parldata.eu/kv/kuvendi/people/mp_GanimeteMusliu/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,895",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_GlaukKonjufca,"",Glauk Konjufca,Konjufca Glauk,Konjufca,Glauk,http://files.parldata.eu/kv/kuvendi/people/mp_GlaukKonjufca/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,810",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_GëzimKelmendi,"",Gëzim Kelmendi,Kelmendi Gëzim,Kelmendi,Gëzim,http://files.parldata.eu/kv/kuvendi/people/mp_G%C3%ABzimKelmendi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,896",chamber_2014-07-17,Pa Grup,parliamentary_group_61,2014-07-17,
mp_HajdarBeqa,"",Hajdar Beqa,Beqa Hajdar,Beqa,Hajdar,http://files.parldata.eu/kv/kuvendi/people/mp_HajdarBeqa/image.png,"http://www.kuvendikosoves.org/?cid=1,102,933",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_HatimBaxhaku,"",Hatim Baxhaku,Baxhaku Hatim,Baxhaku,Hatim,http://files.parldata.eu/kv/kuvendi/people/mp_HatimBaxhaku/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,826",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_HaxhiShala,"",Haxhi Shala,Shala Haxhi,Shala,Haxhi,http://files.parldata.eu/kv/kuvendi/people/mp_HaxhiShala/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,856",chamber_2014-07-17,NISMA,parliamentary_group_59,2014-07-17,
mp_IlirDeda,"",Ilir Deda,Deda Ilir,Deda,Ilir,http://files.parldata.eu/kv/kuvendi/people/mp_IlirDeda/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,899",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_IsmajlKurteshi,"",Ismajl Kurteshi,Kurteshi Ismajl,Kurteshi,Ismajl,http://files.parldata.eu/kv/kuvendi/people/mp_IsmajlKurteshi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,900",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_IsmetBeqiri,"",Ismet Beqiri,Beqiri Ismet,Beqiri,Ismet,http://files.parldata.eu/kv/kuvendi/people/mp_IsmetBeqiri/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,814",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_JakupKrasniqi,"",Jakup Krasniqi,Krasniqi Jakup,Krasniqi,Jakup,http://files.parldata.eu/kv/kuvendi/people/mp_JakupKrasniqi/image.3.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,656&secid=102&legid=4",chamber_2014-07-17,Unknown,_unknown,,
mp_JasminaIvković,"",Jasmina ivković,ivković Jasmina,ivković,Jasmina,http://files.parldata.eu/kv/kuvendi/people/mp_Jasmina%C2%8EIvkovi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,848",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_JelenaBontić,"",Jelena Bontić,Bontić Jelena,Bontić,Jelena,http://files.parldata.eu/kv/kuvendi/people/mp_JelenaBonti%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,854",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_KadriVeseli,"",Kadri Veseli,Veseli Kadri,Veseli,Kadri,http://files.parldata.eu/kv/kuvendi/people/mp_KadriVeseli/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,901",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_KujtımPaqaku,"",Kujtım Paqaku,Paqaku Kujtım,Paqaku,Kujtım,http://files.parldata.eu/kv/kuvendi/people/mp_Kujt%C4%B1mPaqaku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,871",chamber_2014-07-17,6+,parliamentary_group_58,2014-07-17,
mp_LabinotëDemiMurtezi,"",Labinotë Demi-Murtezi,Demi-Murtezi Labinotë,Demi-Murtezi,Labinotë,http://files.parldata.eu/kv/kuvendi/people/mp_Labinot%C3%ABDemiMurtezi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,902",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_LahiBrahimaj,"",Lahi Brahimaj,Brahimaj Lahi,Brahimaj,Lahi,http://files.parldata.eu/kv/kuvendi/people/mp_LahiBrahimaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,849",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_LatifGashi,"",Latif Gashi,Gashi Latif,Gashi,Latif,http://files.parldata.eu/kv/kuvendi/people/mp_LatifGashi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,903",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_LirijeKajtazi,"",Lirije Kajtazi,Kajtazi Lirije,Kajtazi,Lirije,http://files.parldata.eu/kv/kuvendi/people/mp_LirijeKajtazi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,825",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_LuljetaVeselajGutaj,"",Luljeta Veselaj Gutaj,Veselaj Gutaj Luljeta,Veselaj Gutaj,Luljeta,http://files.parldata.eu/kv/kuvendi/people/mp_LuljetaVeselajGutaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,904",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_MargaritaKadriu,"",Margarita Kadriu,Kadriu Margarita,Kadriu,Margarita,http://files.parldata.eu/kv/kuvendi/people/mp_MargaritaKadriu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,905",chamber_2014-07-17,Pa Grup,parliamentary_group_61,2014-07-17,
mp_MelihateTërmkolli,"",Melihate Tërmkolli,Tërmkolli Melihate,Tërmkolli,Melihate,http://files.parldata.eu/kv/kuvendi/people/mp_MelihateT%C3%ABrmkolli/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,852",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_MilazimHaliti,"",Milazim Haliti,Haliti Milazim,Haliti,Milazim,http://files.parldata.eu/kv/kuvendi/people/mp_MilazimHaliti/image.2.png,"http://www.kuvendikosoves.org/?cid=1,102,938",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_MilenaMilićević,"",Milena Milićević,Milićević Milena,Milićević,Milena,http://files.parldata.eu/kv/kuvendi/people/mp_MilenaMili%C4%87evi%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,857",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_MilkaVuletić,"",Milka Vuletić,Vuletić Milka,Vuletić,Milka,http://files.parldata.eu/kv/kuvendi/people/mp_MilkaVuleti%C4%87/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,850",chamber_2014-07-17,Lista serbe,parliamentary_group_57,2014-07-17,
mp_MuhametMustafa,"",Muhamet Mustafa,Mustafa Muhamet,Mustafa,Muhamet,http://files.parldata.eu/kv/kuvendi/people/mp_MuhametMustafa/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,828",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_MuratHoxha,"",Murat Hoxha,Hoxha Murat,Hoxha,Murat,http://files.parldata.eu/kv/kuvendi/people/mp_MuratHoxha/image.png,"http://www.kuvendikosoves.org/?cid=1,102,935",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_MytaherHaskuka,"",Mytaher Haskuka,Haskuka Mytaher,Haskuka,Mytaher,http://files.parldata.eu/kv/kuvendi/people/mp_MytaherHaskuka/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,908",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_Müferaªinik,"",Müfera ªinik,ªinik Müfera,ªinik,Müfera,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C2%AAinik/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,683&secid=102&legid=4",chamber_2014-07-17,Unknown,_unknown,,
mp_Müferaªinik,"",Müfera ªinik,ªinik Müfera,ªinik,Müfera,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C2%AAinik/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,158,683&secid=102&legid=4",chamber_2014-07-17,Unknown,_unknown,,
mp_MüferaŞinik,"",Müfera Şinik,Şinik Müfera,Şinik,Müfera,http://files.parldata.eu/kv/kuvendi/people/mp_M%C3%BCfera%C5%9Einik/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,869",chamber_2014-07-17,6+,parliamentary_group_58,2014-07-17,
mp_NaimFetahu,"",Naim Fetahu,Fetahu Naim,Fetahu,Naim,http://files.parldata.eu/kv/kuvendi/people/mp_NaimFetahu/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,909",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_NaitHasani,"",Nait Hasani,Hasani Nait,Hasani,Nait,http://files.parldata.eu/kv/kuvendi/people/mp_NaitHasani/image.4.png,"http://www.kuvendikosoves.org/?cid=1,102,930",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_NaserOsmani,"",Naser Osmani,Osmani Naser,Osmani,Naser,http://files.parldata.eu/kv/kuvendi/people/mp_NaserOsmani/image.4.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,824",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_NezirÇoçaj,"",Nezir Çoçaj,Çoçaj Nezir,Çoçaj,Nezir,http://files.parldata.eu/kv/kuvendi/people/mp_Nezir%C3%87o%C3%A7aj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,911",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_NjomzaEmini,"",Njomza Emini,Emini Njomza,Emini,Njomza,"","http://www.kuvendikosoves.org/?cid=1,102,823",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_NuredinIbishi,"",Nuredin Ibishi,Ibishi Nuredin,Ibishi,Nuredin,http://files.parldata.eu/kv/kuvendi/people/mp_NuredinIbishi/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,815",chamber_2014-07-17,LDK,parliamentary_group_55,2014-07-17,
mp_NuredinLushtaku,"",Nuredin Lushtaku,Lushtaku Nuredin,Lushtaku,Nuredin,http://files.parldata.eu/kv/kuvendi/people/mp_NuredinLushtaku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,912",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_PalLekaj,"",Pal Lekaj,Lekaj Pal,Lekaj,Pal,http://files.parldata.eu/kv/kuvendi/people/mp_PalLekaj/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,842",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_PuhieDemaku,"",Puhie Demaku,Demaku Puhie,Demaku,Puhie,http://files.parldata.eu/kv/kuvendi/people/mp_PuhieDemaku/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,913",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_RafetRama,"",Rafet Rama,Rama Rafet,Rama,Rafet,http://files.parldata.eu/kv/kuvendi/people/mp_RafetRama/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,914",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_RaifQela,"",Raif Qela,Qela Raif,Qela,Raif,http://files.parldata.eu/kv/kuvendi/people/mp_RaifQela/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,915",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_RamizKelmendi,"",Ramiz Kelmendi,Kelmendi Ramiz,Kelmendi,Ramiz,http://files.parldata.eu/kv/kuvendi/people/mp_RamizKelmendi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,916",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
mp_RamushHaradinaj,"",Ramush Haradinaj,Haradinaj Ramush,Haradinaj,Ramush,http://files.parldata.eu/kv/kuvendi/people/mp_RamushHaradinaj/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,840",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_RexhepSelimi,"",Rexhep Selimi,Selimi Rexhep,Selimi,Rexhep,http://files.parldata.eu/kv/kuvendi/people/mp_RexhepSelimi/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,917",chamber_2014-07-17,Lëvizja Vetëvendosje,parliamentary_group_56,2014-07-17,
mp_RrustemBerisha,"",Rrustem Berisha,Berisha Rrustem,Berisha,Rrustem,http://files.parldata.eu/kv/kuvendi/people/mp_RrustemBerisha/image.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,847",chamber_2014-07-17,AAK,parliamentary_group_60,2014-07-17,
mp_RrustemMustafa,"",Rrustem Mustafa,Mustafa Rrustem,Mustafa,Rrustem,http://files.parldata.eu/kv/kuvendi/people/mp_RrustemMustafa/image.2.jpeg,"http://www.kuvendikosoves.org/?cid=1,102,918",chamber_2014-07-17,PDK,parliamentary_group_54,2014-07-17,
