id,name,identifier__historichansard,area,group,group_id,start_date,start_reason,end_date,end_reason,term,name__en,image,gender,identifier__viaf,identifier__gnd,identifier__lcauth,birth_date,identifier__freebase,given_name,website,identifier__muzinger,identifier__journalisted,identifier__europarlmep,family_name,death_date,identifier__isni,identifier__bnf,identifier__sudoc,identifier__imdb,identifier__nta,identifier__nla,identifier__npg,identifier__musicbrainz,identifier__selibr,identifier__nndb,identifier__oxforddnb,identifier__gtaa,honorific_prefix,identifier__hansard,wikipedia__en,identifier__munzinger,identifier__discogs,identifier__parliamentdotuk,name__zh,name__pl,name__eu,name__fr,name__ru,name__es,name__ca,name__hu,name__fi,name__it,name__la,name__cy,name__de,name__br,name__ga,name__nl,name__sv,name__mzn,name__oc,name__nb,name__da,name__nn,name__he,wikipedia__br,wikipedia__ca,wikipedia__cy,wikipedia__de,wikipedia__es,wikipedia__eu,wikipedia__fi,wikipedia__fr,wikipedia__ga,wikipedia__he,wikipedia__hu,wikipedia__it,wikipedia__la,wikipedia__mzn,wikipedia__nl,wikipedia__pl,wikipedia__ru,wikipedia__simple,wikipedia__sv,wikipedia__zh,name__ko,name__tr,name__el,name__tl,name__af,name__en_ca,name__en_gb,name__uk,name__fa,wikipedia__af,wikipedia__da,wikipedia__el,wikipedia__ko,wikipedia__no,wikipedia__tl,wikipedia__tr,wikipedia__uk,name__ro,wikipedia__ro,wikipedia__enwikiquote,wikipedia__commons,name__zh_hans,name__zh_hant,name__zh_hk,name__zh_cn,name__zh_sg,name__zh_tw,name__gl,name__be,name__id,name__bn,name__ar,name__pt,name__eo,name__be_tarask,name__cs,name__bg,name__ckb,name__az,name__hy,wikipedia__ar,wikipedia__az,wikipedia__be_x_old,wikipedia__be,wikipedia__bg,wikipedia__bn,wikipedia__ckb,wikipedia__cs,wikipedia__eo,wikipedia__fa,wikipedia__gl,wikipedia__id,wikipedia__nn,wikipedia__pt,name__sr_el,name__sr_ec,name__hr,name__sco,name__sr,name__ie,name__ja,wikipedia__hr,wikipedia__ie,wikipedia__itwikiquote,wikipedia__ja,wikipedia__sco,wikipedia__sr,name__an,name__bs,name__ceb,name__et,name__is,name__lb,name__lmo,name__lt,name__nds,name__nds_nl,name__pms,name__sk,name__sl,name__sq,name__vec,name__wa,name__gd,name__yo,name__pnb,name__ku_arab,name__ku_latn,name__ku,name__hi,name__ur,wikipedia__et,wikipedia__gd,wikipedia__ku,wikipedia__pnb,wikipedia__sk,wikipedia__ur,wikipedia__yo,name__ta,wikipedia__ta,name__vmf,name__nan,name__mr,name__io,wikipedia__io,wikipedia__is,wikipedia__mr,wikipedia__zh_min_nan,name__de_ch,identifier__wikidata
13908,Ian McCrea,,Mid Ulster,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Ian McCrea,,male,,,,1976-01-01,,Ian,,,,,,,,,,,,,,,,,,,,,Ian McCrea,,,,,,,Ian McCrea,,,,,,Ian McCrea,,,Ian McCrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5982264
13908,Ian McCrea,,Mid Ulster,DUP,dup,2011-05-06,election,,,4,Ian McCrea,,male,,,,1976-01-01,,Ian,,,,,,,,,,,,,,,,,,,,,Ian McCrea,,,,,,,Ian McCrea,,,,,,Ian McCrea,,,Ian McCrea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5982264
13909,Claire McGill,,West Tyrone,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Claire McGill,,female,,,,,,Claire,,,,,,,,,,,,,,,,,,,,,Claire McGill,,,,,,,,,,,,,Claire McGill,,,Claire McGill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5125263
13910,Michelle McIlveen,,Strangford,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Michelle McIlveen,https://upload.wikimedia.org/wikipedia/commons/1/1e/Michelle_McIlveen_DUP.jpg,female,,,,1971-01-21,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle McIlveen,,,,,,,Michelle McIlveen,,Michelle McIlveen,,,,Michelle McIlveen,,,Michelle McIlveen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6837153
13910,Michelle McIlveen,,Strangford,DUP,dup,2011-05-06,election,,,4,Michelle McIlveen,https://upload.wikimedia.org/wikipedia/commons/1/1e/Michelle_McIlveen_DUP.jpg,female,,,,1971-01-21,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle McIlveen,,,,,,,Michelle McIlveen,,Michelle McIlveen,,,,Michelle McIlveen,,,Michelle McIlveen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6837153
13911,Daithí McKay,,North Antrim,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Daithí McKay,https://upload.wikimedia.org/wikipedia/commons/8/83/Edinburgh_fbu.jpg,male,,,,1982-03-02,,,,,,,,,,,,,,,,,,,,,,,Daithí McKay,,,,,,,Daithí McKay,,,,,,,,,Daithí McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5209806
13911,Daithí McKay,,North Antrim,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Daithí McKay,https://upload.wikimedia.org/wikipedia/commons/8/83/Edinburgh_fbu.jpg,male,,,,1982-03-02,,,,,,,,,,,,,,,,,,,,,,,Daithí McKay,,,,,,,Daithí McKay,,,,,,,,,Daithí McKay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5209806
13912,Adrian McQuillan,,East Londonderry,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Adrian McQuillan,,male,,,,1965-06-08,,Adrian,,,,,,,,,,,,,,,,,,,,,Adrian McQuillan,,,,,,,Adrian McQuillan,,,,,,Adrian McQuillan,,,Adrian McQuillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4685214
13912,Adrian McQuillan,,East Londonderry,DUP,dup,2011-05-06,election,,,4,Adrian McQuillan,,male,,,,1965-06-08,,Adrian,,,,,,,,,,,,,,,,,,,,,Adrian McQuillan,,,,,,,Adrian McQuillan,,,,,,Adrian McQuillan,,,Adrian McQuillan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4685214
13913,Carál Ní Chuilín,,Belfast North,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Carál Ní Chuilín,,female,,,,1964-12-18,,,,,,,,,,,,,,,,,,,,,,,Carál Ní Chuilín,,,,,,,Carál Ní Chuilín,,Carál Ní Chuilín,,,,,,,Carál Ní Chuilín,,Carál Ní Chuilín,,,,,,,,,,,,,,,,,Carál Ní Chuilín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5047760
13913,Carál Ní Chuilín,,Belfast North,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Carál Ní Chuilín,,female,,,,1964-12-18,,,,,,,,,,,,,,,,,,,,,,,Carál Ní Chuilín,,,,,,,Carál Ní Chuilín,,Carál Ní Chuilín,,,,,,,Carál Ní Chuilín,,Carál Ní Chuilín,,,,,,,,,,,,,,,,,Carál Ní Chuilín,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5047760
13914,Declan O'Loan,,North Antrim,Social Democratic and Labour Party,social-democratic-and-labour-party,2007-03-09,election,2011-03-24,dissolution,3,Declan O'Loan,,male,,,,1951-08-05,,Declan,,,,,,,,,,,,,,,,,,,,,Declan O'Loan,,,,,,,Declan O'Loan,,Declan O'Loan,,,,,,,Declan O'Loan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5249384
13915,Michelle O'Neill,,Mid Ulster,Sinn Féin,sinn-fein,2007-03-09,election,2011-03-24,dissolution,3,Michelle O'Neill,https://upload.wikimedia.org/wikipedia/commons/9/9b/MichelleOneill.jpg,female,,,,1977-01-10,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle O'Neill,,,,,,,Michelle O'Neill,,,,,,,,,Michelle O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6837191
13915,Michelle O'Neill,,Mid Ulster,Sinn Féin,sinn-fein,2011-05-06,election,,,4,Michelle O'Neill,https://upload.wikimedia.org/wikipedia/commons/9/9b/MichelleOneill.jpg,female,,,,1977-01-10,,Michelle,,,,,,,,,,,,,,,,,,,,,Michelle O'Neill,,,,,,,Michelle O'Neill,,,,,,,,,Michelle O'Neill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6837191
13916,Jimmy Spratt,,Belfast South,DUP,dup,2007-03-09,election,2011-03-24,dissolution,3,Jimmy Spratt,,male,,,,1951-08-19,,Jimmy,,,,,,,,,,,,,,,,,,,,,Jimmy Spratt,,,,,,,Jimmy Spratt,,,,,,,,,Jimmy Spratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6201345
13916,Jimmy Spratt,,Belfast South,DUP,dup,2011-05-06,election,,,4,Jimmy Spratt,,male,,,,1951-08-19,,Jimmy,,,,,,,,,,,,,,,,,,,,,Jimmy Spratt,,,,,,,Jimmy Spratt,,,,,,,,,Jimmy Spratt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6201345
13917,Brian Wilson,,North Down,Green,green,2007-03-09,election,2011-03-24,dissolution,3,Brian Wilson,,male,92010429,,,1943-01-01,,Brian,,,,,Wilson,,,,,,,,,,,,,,,,Brian Wilson (Northern Ireland politician),,,,,,,Brian Wilson,,Brian Wilson,,,,,,,Brian Wilson,,,Brian Wilson,Brian Wilson,,,,,,,,,,,,,,,,,,,,,,,,,Brian Wilson (Nordirland),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q264117
13918,Francie Brolly,,East Londonderry,Sinn Féin,sinn-fein,2003-11-26,general_election,2007-01-30,dissolution,2,Francie Brolly,,male,,,,1947-01-13,,Francie,,,,,,,,,,,,,,5931b580-72de-4d52-ad93-a7ae3d3cb662,,,,,,,Francie Brolly,,616537,,,,,Francie Brolly,,,,,,,,,Francie Brolly,,,Francie Brolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16114174
13918,Francie Brolly,,East Londonderry,Sinn Féin,sinn-fein,2007-03-09,election,2009-12-11,resigned,3,Francie Brolly,,male,,,,1947-01-13,,Francie,,,,,,,,,,,,,,5931b580-72de-4d52-ad93-a7ae3d3cb662,,,,,,,Francie Brolly,,616537,,,,,Francie Brolly,,,,,,,,,Francie Brolly,,,Francie Brolly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16114174
13927,Alastair Ross,,East Antrim,DUP,dup,2007-05-14,appointed,2011-03-24,dissolution,3,Alastair Ross,https://upload.wikimedia.org/wikipedia/commons/f/fc/Alastair_Ross_DUP.jpg,male,,,,1981-03-04,,Alastair,,,,,,,,,,,,,,,,,,,,,Alastair Ross,,,,,,,Alastair Ross,,Alastair Ross,,,,Alastair Ross,,,Alastair Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4708772
13927,Alastair Ross,,East Antrim,DUP,dup,2011-05-06,election,,,4,Alastair Ross,https://upload.wikimedia.org/wikipedia/commons/f/fc/Alastair_Ross_DUP.jpg,male,,,,1981-03-04,,Alastair,,,,,,,,,,,,,,,,,,,,,Alastair Ross,,,,,,,Alastair Ross,,Alastair Ross,,,,Alastair Ross,,,Alastair Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4708772
24684,Danny Kinahan,,South Antrim,UUP,uup,2009-06-09,appointed,2011-03-24,dissolution,3,Danny Kinahan,,male,,,,1958-04-14,,Danny,,,,,,,,,,,,,,,,,,,,,Danny Kinahan,,,,,,,Danny Kinahan,,,,,,,,,Danny Kinahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5220520
24684,Danny Kinahan,,South Antrim,UUP,uup,2011-05-06,election,2015-06-24,resigned,4,Danny Kinahan,,male,,,,1958-04-14,,Danny,,,,,,,,,,,,,,,,,,,,,Danny Kinahan,,,,,,,Danny Kinahan,,,,,,,,,Danny Kinahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5220520
24701,Billy Leonard,,East Londonderry,Sinn Féin,sinn-fein,2010-01-07,appointed,2011-03-24,dissolution,3,Billy Leonard,,male,,,,1955-01-13,,Billy,,,,,,,,,,,,,,,,,,,,,Billy Leonard,,,,,,,Billy Leonard,,,,,,,,,Billy Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4912895
24702,Conall McDevitt,,Belfast South,Social Democratic and Labour Party,social-democratic-and-labour-party,2010-01-21,appointed,2011-03-24,dissolution,3,Conall McDevitt,,male,,,,1972-06-01,,,,,,,,,,,,,,,,,,,,,,,Conall McDevitt,,,,,,,Conall McDevitt,,,,,,Conall McDevitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5158089
24702,Conall McDevitt,,Belfast South,Social Democratic and Labour Party,social-democratic-and-labour-party,2011-05-06,election,2013-09-04,resigned,4,Conall McDevitt,,male,,,,1972-06-01,,,,,,,,,,,,,,,,,,,,,,,Conall McDevitt,,,,,,,Conall McDevitt,,,,,,Conall McDevitt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5158089
24703,Jonathan Bell,,Strangford,DUP,dup,2010-01-25,appointed,2011-03-24,dissolution,3,Jonathan Bell,,male,,,,1970-03-05,,Jonathan,,,,,,,,,,,,,,,,,,,,,Jonathan Bell (UK politician),,,,,,,Jonathan Bell,,Jonathan Bell,,,,,,,Jonathan Bell,,,Jonathan Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6272557
24703,Jonathan Bell,,Strangford,DUP,dup,2011-05-06,election,,,4,Jonathan Bell,,male,,,,1970-03-05,,Jonathan,,,,,,,,,,,,,,,,,,,,,Jonathan Bell (UK politician),,,,,,,Jonathan Bell,,Jonathan Bell,,,,,,,Jonathan Bell,,,Jonathan Bell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q6272557
24972,Paul Givan,,Lagan Valley,DUP,dup,2010-06-11,appointed,2011-03-24,dissolution,3,Paul Givan,,male,,,,1981-10-12,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Givan,,,,,,,Paul Givan,,Paul Givan,,,,Paul Givan,,,Paul Givan,,,Paul Givan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7150914
24972,Paul Givan,,Lagan Valley,DUP,dup,2011-05-06,election,,,4,Paul Givan,,male,,,,1981-10-12,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Givan,,,,,,,Paul Givan,,Paul Givan,,,,Paul Givan,,,Paul Givan,,,Paul Givan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7150914
24981,Paul Frew,,North Antrim,DUP,dup,2010-06-21,appointed,2011-03-24,dissolution,3,Paul Frew,,male,,,,1974-09-20,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Frew,,,,,,,Paul Frew,,,,,,,,,Paul Frew,,,Paul Frew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16214843
24981,Paul Frew,,North Antrim,DUP,dup,2011-05-06,election,,,4,Paul Frew,,male,,,,1974-09-20,,Paul,,,,,,,,,,,,,,,,,,,,,Paul Frew,,,,,,,Paul Frew,,,,,,,,,Paul Frew,,,Paul Frew,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16214843
24993,Sydney Anderson,,Upper Bann,DUP,dup,2010-07-01,appointed,2011-03-24,dissolution,3,Sydney Anderson,https://upload.wikimedia.org/wikipedia/commons/7/72/Sydneyanderson.jpg,male,,,,1949-04-23,,Sydney,,,,,,,,,,,,,,,,,,,,,Sydney Anderson (British politician),,,,,,,Sydney Anderson,,,,,,,,,Sydney Anderson,,,Sydney Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Sydney Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7659820
24993,Sydney Anderson,,Upper Bann,DUP,dup,2011-05-06,election,,,4,Sydney Anderson,https://upload.wikimedia.org/wikipedia/commons/7/72/Sydneyanderson.jpg,male,,,,1949-04-23,,Sydney,,,,,,,,,,,,,,,,,,,,,Sydney Anderson (British politician),,,,,,,Sydney Anderson,,,,,,,,,Sydney Anderson,,,Sydney Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Category:Sydney Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7659820
24994,Chris Lyttle,,Belfast East,Alliance,alliance,2010-07-05,appointed,2011-03-24,dissolution,3,Chris Lyttle,,male,,,,1981-01-19,,Chris,,,,,,,,,,,,,,,,,,,,,Chris Lyttle,,,,,,,Chris Lyttle,,Chris Lyttle,,,,,,,Chris Lyttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5107294
24994,Chris Lyttle,,Belfast East,Alliance,alliance,2011-05-06,election,,,4,Chris Lyttle,,male,,,,1981-01-19,,Chris,,,,,,,,,,,,,,,,,,,,,Chris Lyttle,,,,,,,Chris Lyttle,,Chris Lyttle,,,,,,,Chris Lyttle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q5107294
25010,Simpson Gibson,,Strangford,DUP,dup,2010-08-02,appointed,2011-03-24,dissolution,3,Simpson Gibson,,male,,,,1945-01-01,,,,,,,,,,,,,,,,,,,,,,,Simpson Gibson,,,,,,,Simpson Gibson,,,,,,Simpson Gibson,,,Simpson Gibson,,,Simpson Gibson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7521093
25011,William Humphrey,,Belfast North,DUP,dup,2010-09-13,appointed,2011-03-24,dissolution,3,William Humphrey,"https://upload.wikimedia.org/wikipedia/commons/f/f5/William_Humphrey,_DUP.jpg",male,,,,1967-10-17,,William,,,,,,,,,,,,,,,,,,,,,William Humphrey (UK politician),,,,,,,William Humphrey,,,,,,,,,William Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8012668
25011,William Humphrey,,Belfast North,DUP,dup,2011-05-06,election,,,4,William Humphrey,"https://upload.wikimedia.org/wikipedia/commons/f/f5/William_Humphrey,_DUP.jpg",male,,,,1967-10-17,,William,,,,,,,,,,,,,,,,,,,,,William Humphrey (UK politician),,,,,,,William Humphrey,,,,,,,,,William Humphrey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q8012668
25015,Pól Callaghan,,Foyle,Social Democratic and Labour Party,social-democratic-and-labour-party,2010-11-15,appointed,2011-03-24,dissolution,3,Pól Callaghan,,male,,,,,,Pól,,,,,,,,,,,,,,,,,,,,,Pól Callaghan,,,,,,,,,,,,,,,,Pól Callaghan,,,Pól Callaghan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7264774
25020,Pat Sheehan,,Belfast West,Sinn Féin,sinn-fein,2010-12-07,appointed,2011-03-24,dissolution,3,Pat Sheehan,,male,,,,1958-05-28,,Pat,,,,,,,,,,,,,,,,,,,,,Pat Sheehan (Irish republican),,,,,,,Pat Sheehan,,Pat Sheehan,,,,,,,Pat Sheehan,,,Pat Sheehan,,,,,,,,,,,Pat Sheehan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q428996
