id,name,wikipedia__pl,term,group,source,area,area_id,start_date,wikidata,end_date,replaced,name__pl,name__en,gender,birth_date,given_name,image,identifier__viaf,identifier__freebase,identifier__lcauth,identifier__europarlmep,identifier__isni,identifier__bnf,website,identifier__gnd,identifier__sudoc,identifier__nta,identifier__imdb,facebook,family_name,identifier__muzinger,death_date,twitter,identifier__gtaa,identifier__parlement,identifier__ndl,identifier__nla,identifier__nkc,identifier__nukat,identifier__nlp,identifier__ptbnp,identifier__nli,identifier__bne,identifier__bav,identifier__fifa,identifier__catholic_hierarchy,wikipedia__en,identifier__munzinger,name__eo,name__de,name__nl,name__nb,name__da,name__nn,name__sv,name__fr,wikipedia__de,name__de_ch,name__sk,name__it,name__et,wikipedia__commons,wikipedia__et,wikipedia__fr,wikipedia__plwikiquote,wikipedia__sk,name__pt,wikipedia__pt,name__es,name__ro,wikipedia__ro,wikipedia__eo,name__zh_hans,name__zh_hant,name__zh_hk,name__ru,name__fi,name__uk,name__fa,name__zh,wikipedia__fa,wikipedia__fi,wikipedia__it,wikipedia__ru,wikipedia__sv,wikipedia__uk,wikipedia__zh,wikipedia__es,name__lt,wikipedia__lt,name__ksh,wikipedia__ksh,name__ka,name__be,name__cs,name__bg,name__vi,name__la,name__ie,name__lb,name__tr,name__szl,name__hu,name__ko,name__el,name__ca,name__io,name__hy,name__en_ca,name__en_gb,name__pt_br,name__ja,wikipedia__be,wikipedia__bg,wikipedia__ca,wikipedia__cs,wikipedia__cswikiquote,wikipedia__el,wikipedia__hu,wikipedia__ie,wikipedia__io,wikipedia__ja,wikipedia__ka,wikipedia__ko,wikipedia__la,wikipedia__lb,wikipedia__nl,wikipedia__no,wikipedia__simple,wikipedia__szl,wikipedia__tr,wikipedia__vi,name__gl,name__eu,wikipedia__da,wikipedia__eu,wikipedia__gl,name__mg,wikipedia__mg,name__oc,name__he,name__sr_el,name__sr_ec,name__be_tarask,name__sr,wikipedia__be_x_old,wikipedia__he,wikipedia__sr,name__id,wikipedia__dewikiquote,wikipedia__id,wikipedia__itwikiquote,wikipedia__oc,wikipedia__ukwikiquote,name__sl,wikipedia__sl,name__hr,name__csb,wikipedia__csb,name__az,name__br,name__hsb,name__is,name__lv,name__ms,name__sh,name__uz,name__yo,name__yue,name__sco,wikipedia__az,wikipedia__br,wikipedia__hr,wikipedia__hsb,wikipedia__is,wikipedia__lv,wikipedia__ms,wikipedia__nn,wikipedia__sco,wikipedia__sh,wikipedia__uz,wikipedia__yo,wikipedia__zh_yue,name__mwl,wikipedia__mwl,name__nds,name__hi,name__fo,wikipedia__fo,name__af,name__ar,name__kk,name__ast,wikipedia__af,wikipedia__ar,wikipedia__ast,wikipedia__kk,wikipedia__th,name__cy,name__dsb,name__ht,name__mr,name__qu,name__scn,name__zh_cn,name__mn,name__ta,name__crh_latn,name__lmo,name__ne,wikipedia__crh,wikipedia__cy,wikipedia__dsb,wikipedia__enwikiquote,wikipedia__ht,wikipedia__hy,wikipedia__lmo,wikipedia__mn,wikipedia__mr,wikipedia__qu,wikipedia__scn,name__sgs,wikipedia__bat_smg,name__gsw,name__an,name__ia,name__mk,name__na,name__os,name__zh_tw,name__zh_sg,name__zh_mo,name__zh_my,name__kaa,wikipedia__an,wikipedia__eowikiquote,wikipedia__ia,wikipedia__kaa,wikipedia__mk,wikipedia__na,wikipedia__os,name__tl,wikipedia__tl,name__fy,wikipedia__fy,wikipedia__bgwikiquote,name__th,name__vo,wikipedia__vo,name__cv,name__fur,name__ga,name__gd,name__jv,name__mrj,name__sah,name__se,name__sq,name__tt,name__nan,name__ckb,wikipedia__ckb,wikipedia__cv,wikipedia__fur,wikipedia__ga,wikipedia__gd,wikipedia__hewikiquote,wikipedia__hi,wikipedia__jv,wikipedia__ltwikiquote,wikipedia__mrj,wikipedia__nds,wikipedia__plwikisource,wikipedia__sah,wikipedia__se,wikipedia__sq,wikipedia__ta,wikipedia__tt,wikipedia__zh_min_nan,name__diq,name__bs,wikipedia__bs,name__simple,name__mo,wikipedia__mo,identifier__wikidata
jan-olszewski,Jan Olszewski,Jan Olszewski,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo warszawskie 1,1-1,,Q55927,,,Jan Olszewski,Jan Olszewski,male,1930-08-20,Jan,https://upload.wikimedia.org/wikipedia/commons/9/91/Jan_Olszewski_3.jpg,47182771,/m/038yh3,n94039077,,0000 0001 1635 4741,,,119309564,15676539X,,,,,,,,,,,,,,,,,,,,,Jan Olszewski,00000020116,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,Jan Olszewski,,Jan Olszewski,,,,Jan Olszewski,Jan Olszewski,,,,Jan Olszewski,,,Jan Olszewski,,,,"Ольшевский, Ян",,Ян Ольшевський,,,,,Jan Olszewski,"Ольшевский, Ян",,Ян Ольшевський,,,Jan Olszewski,Jan Olszewski,,,,,Jan Olszewski,,,,,,,,,,,Jan Olszewski,Jan Olszewski,,Jan Olszewski,Jan Olszewski,,,,,,Jan Olszewski,,,,,Jan Olszewski,,,,,,Jan Olszewski,,Jan Olszewski,,,,,,Jan Olszewski,,,,,Jan Olszewski,,,,,,,,,Jan Olszewski,,Jan Olszewski,,Jan Olszewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q55927
cezary-piasecki,Cezary Piasecki,Cezary Piasecki,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwa zamojskie i chełmskie 27,27-1,,Q9188478,,,Cezary Piasecki,,male,,Cezary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9188478
kazimierz-Świtoń,Kazimierz Świtoń,Kazimierz Świtoń,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo katowickie 36,36-1,,Q11738521,,,Kazimierz Świtoń,Kazimierz Świtoń,male,1931-08-04,Kazimierz,,163400093,,,,,,,,,,,,,,2014-12-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kazimierz Świtoń,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11738521
stanisław-węgłowski,Stanisław Węgłowski,Stanisław Węgłowski,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,"Województwa ciechanowskie, ostrołęckie i łomżyńskie 24",24-1,,Q9343410,,,Stanisław Węgłowski,,male,1938-12-02,Stanisław,,,,,,,,,,,,,,,,1997-07-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9343410
danuta-wierzbicka,Danuta Wierzbicka,Danuta Wierzbicka,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo katowickie,,,Q9201770,,,Danuta Wierzbicka,,female,,Danuta,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9201770
wojciech-włodarczyk,Wojciech Włodarczyk,Wojciech Włodarczyk,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Lista ogólnopolska,,,Q9376992,,,Wojciech Włodarczyk,,male,1949-07-05,Wojciech,,101047057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wojciech Włodarczyk,,,,,Wojciech Włodarczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9376992
piotr-wojciech-wójcik,Piotr Wójcik,Piotr Wojciech Wójcik,1,"Klub Parlamentarny ""Ruch dla Rzeczypospolitej""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Lista ogólnopolska,,,Q11818240,,,Piotr Wojciech Wójcik,,male,,Piotr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11818240
erhard-bastek,Erhard Bastek,Erhard Bastek,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo katowickie,,,Q9254530,,,Erhard Bastek,,male,,Erhard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9254530
willibald-fabian,Willibald Fabian,Willibald Fabian,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo katowickie 37,37-1,,Q9374890,,,Willibald Fabian,,male,,Willibald,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9374890
edward-flak,Edward Flak,Edward Flak,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo częstochowskie,,1992-10-09,Q9250869,,,Edward Flak,,male,,Edward,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9250869
antoni-kost,Antoni Kost,Antoni Kost,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Lista ogólnopolska,,,Q9156966,,,Antoni Kost,,male,,Antoni,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9156966
bruno-kosak,Bruno Kosak,Bruno Kosak,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo opolskie 10,10-1,,Q9180445,,,Bruno Kosak,Bruno Kosak,male,1936-06-16,Bruno,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bruno Kosak,Bruno Kosak,,,,,Bruno Kosak,Bruno Kosak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9180445
henryk-kroll,Henryk Kroll,Henryk Kroll,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo opolskie 10,10-1,,Q329881,,,Henryk Kroll,Henryk Kroll,male,1949-01-20,Henryk,,303578058,/m/0f6txk,,,,,,,,,,,,,,,,,,,,,,,,,,,,Henryk Kroll,,,Henryk Kroll,Henryk Kroll,Henryk Kroll,Henryk Kroll,Henryk Kroll,Henryk Kroll,Henryk Kroll,Henryk Kroll,,,,,,,,,,Henryk Kroll,Henryk Kroll,Henryk Kroll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q329881
helmut-paździor,Helmut Paździor,Helmut Paździor,1,Parlamentarne Koło Mniejszości Niemieckiej,https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo opolskie 10,10-1,,Q9287644,,,Helmut Paździor,,male,,Helmut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9287644
józef-hermanowicz-(polityk),Józef Hermanowicz,Józef Hermanowicz (polityk),1,"Koło Poselskie ""Chrześcijańska Demokracja""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwa gorzowskie i pilskie,,,Q11730348,,,Józef Hermanowicz (polityk),,male,,Józef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11730348
tadeusz-lasocki,Tadeusz Lasocki,Tadeusz Lasocki,1,"Koło Poselskie ""Chrześcijańska Demokracja""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,"Województwa ciechanowskie, ostrołęckie i łomżyńskie 24",24-1,,Q9354540,,,Tadeusz Lasocki,,male,,Tadeusz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9354540
stefan-pastuszewski,Stefan Pastuszewski,Stefan Pastuszewski,1,"Koło Poselskie ""Chrześcijańska Demokracja""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo bydgoskie,,,Q7606229,,,Stefan Pastuszewski,Stefan Pastuszewski,male,1949-08-19,Stefan,,101737631,,,,0000 0001 1777 6778,15085889h,,,,,,,,,,,,,,,,,,,,,,,,Stefan Pastuszewski,,,,Stefan Pastuszewski,,,,,,,,,,,,,,,,,,Stefan Pastuszewski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7606229
henryk-rospara,Henryk Rospara,Henryk Rospara,1,"Koło Poselskie ""Chrześcijańska Demokracja""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwa rzeszowskie i tarnobrzeskie,,,Q11709077,,,Henryk Rospara,,male,1930-12-15,Henryk,,,,,,,,,,,,,,,,2004-11-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11709077
jadwiga-rudnicka,Jadwiga Rudnicka,Jadwiga Rudnicka,1,"Koło Poselskie ""Chrześcijańska Demokracja""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo katowickie,,,Q11715961,,,Jadwiga Rudnicka,,female,,Jadwiga,https://upload.wikimedia.org/wikipedia/commons/a/a3/Rudnicka_Jadwiga-senat.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11715961
władysław-staniuk,Władysław Staniuk,Władysław Staniuk,1,"Koło Poselskie ""Chrześcijańska Demokracja""",https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwa koszalińskie i słupskie 21,21-1,,Q9382298,,,Władysław Staniuk,,male,,Władysław,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q9382298
ryszard-bugaj,Ryszard Bugaj,Ryszard Bugaj,1,Unia Pracy Koło Parlamentarne[z],https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo warszawskie 1,1-1,,Q7385386,,,Ryszard Bugaj,Ryszard Bugaj,male,1944-02-22,Ryszard,https://upload.wikimedia.org/wikipedia/commons/4/49/Ryszard_Bugaj2.jpg,165168778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ryszard Bugaj,,,Ryszard Bugaj,Ryszard Bugaj,,,,,Ryszard Bugaj,,,,,,Category:Ryszard Bugaj,,,Ryszard Bugaj,,,,Ryszard Bugaj,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q7385386
zbigniew-bujak,Zbigniew Bujak,Zbigniew Bujak,1,Unia Pracy Koło Parlamentarne[z],https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo warszawskie,,,Q167999,,,Zbigniew Bujak,Zbigniew Bujak,male,1954-11-29,Zbigniew,https://upload.wikimedia.org/wikipedia/commons/4/4c/2008.06.15._Zbigniew_Bujak_by_Kubik.JPG,32799739,/m/0cx338,n84067589,,0000 0001 0885 8229,,,119124130,,074160079,,,,,,,,,,,js20050919017,n96002910,,,,,,,,Zbigniew Bujak,,,Zbigniew Bujak,Zbigniew Bujak,Zbigniew Bujak,Zbigniew Bujak,Zbigniew Bujak,Zbigniew Bujak,Zbigniew Bujak,Zbigniew Bujak,,,Zbigniew Bujak,,,,,Zbigniew Bujak,,,,Zbigniew Bujak,,,,,,,"Буяк, Збигнев",,Збігнєв Буяк,,,,,Zbigniew Bujak,"Буяк, Збигнев",,Збігнєв Буяк,,,,,,,,,,,,,,,,,,,,,,,Zbigniew Bujak,Zbigniew Bujak,,,,,,,,,,,,,,,,,Zbigniew Bujak,,,,,,,,Zbigniew Bujak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q167999
piotr-czarnecki-(polityk),Piotr Czarnecki,Piotr Czarnecki (polityk),1,Unia Pracy Koło Parlamentarne[z],https://pl.wikipedia.org/w/index.php?title=Pos%C5%82owie_na_Sejm_Rzeczypospolitej_Polskiej_I_kadencji&stable=0,Województwo krakowskie,,,Q11817396,,,Piotr Czarnecki (polityk),,male,,Piotr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q11817396
